state,Denominator,prevalence_per_1000,lower_ci,upper_ci,Prevalence Range,Show Lower and Upper CI,year,data_set
South Carolina,642269.0,3.7,,,<10,No,2008,Special Education Child Count
South Carolina,645103.0,4.1,,,<10,No,2009,Special Education Child Count
South Carolina,647026.0,4.7,,,<10,No,2010,Special Education Child Count
South Carolina,647570.0,5.4,,,<10,No,2011,Special Education Child Count
South Carolina,653571.0,6.3,,,<10,No,2012,Special Education Child Count
South Carolina,663136.0,7.1,,,<10,No,2013,Special Education Child Count
South Carolina,673967.0,8.0,,,<10,No,2014,Special Education Child Count
South Carolina,683490.0,8.8,,,<10,No,2015,Special Education Child Count
South Carolina,690211.0,9.6,,,<10,No,2016,Special Education Child Count
South Carolina,694903.0,10.4,,,10 to <20,No,2017,Special Education Child Count
South Carolina,698065.0,11.2,,,10 to <20,No,2018,Special Education Child Count
South Carolina,702751.0,11.9,,,10 to <20,No,2019,Special Education Child Count
South Carolina,694016.0,13.4,,,10 to <20,No,2020,Special Education Child Count
South Carolina,700861.0,14.3,,,10 to <20,No,2021,Special Education Child Count
South Carolina,707761.0,15.7,,,10 to <20,No,2022,Special Education Child Count
South Dakota,42764.0,2.9,,,<10,No,2000,Medicaid
South Dakota,47275.0,2.6,,,<10,No,2001,Medicaid
South Dakota,50966.0,2.6,,,<10,No,2002,Medicaid
South Dakota,53420.0,2.8,,,<10,No,2003,Medicaid
South Dakota,54810.0,2.7,,,<10,No,2004,Medicaid
South Dakota,56222.0,3.1,,,<10,No,2005,Medicaid
South Dakota,56658.0,3.3,,,<10,No,2006,Medicaid
South Dakota,57204.0,4.1,,,<10,No,2007,Medicaid
South Dakota,58280.0,4.1,,,<10,No,2008,Medicaid
South Dakota,61406.0,4.1,,,<10,No,2009,Medicaid
South Dakota,64732.0,4.3,,,<10,No,2010,Medicaid
South Dakota,65975.0,4.6,,,<10,No,2011,Medicaid
South Dakota,66939.0,5.1,,,<10,No,2012,Medicaid
South Dakota,66916.0,6.3,,,<10,No,2013,Medicaid
South Dakota,71888.0,8.1,,,<10,No,2016,Medicaid
South Dakota,72253.0,8.9,,,<10,No,2017,Medicaid
South Dakota,71511.0,9.7,,,<10,No,2018,Medicaid
South Dakota,70465.0,11.6,,,10 to <20,No,2019,Medicaid
South Dakota,69148.0,11.9,,,10 to <20,No,2020,Medicaid
South Dakota,73702.0,12.6,,,10 to <20,No,2021,Medicaid
South Dakota,77088.0,13.3,,,10 to <20,No,2022,Medicaid
South Dakota,1513.0,17.2,,,10 to <20,No,2011,National Survey of Children's Health†
South Dakota,2886.0,18.7,,,10 to <20,No,2020,National Survey of Children's Health†
South Dakota,1429.0,19.4,,,10 to <20,No,2022,National Survey of Children's Health†
South Dakota,118489.0,1.7,,,<10,No,2000,Special Education Child Count
South Dakota,117018.0,2.0,,,<10,No,2001,Special Education Child Count
South Dakota,116672.0,2.2,,,<10,No,2002,Special Education Child Count
South Dakota,114204.0,2.6,,,<10,No,2003,Special Education Child Count
South Dakota,112368.0,3.1,,,<10,No,2004,Special Education Child Count
South Dakota,111325.0,3.5,,,<10,No,2005,Special Education Child Count
South Dakota,110296.0,3.9,,,<10,No,2006,Special Education Child Count
South Dakota,110583.0,4.2,,,<10,No,2007,Special Education Child Count
South Dakota,113488.0,4.6,,,<10,No,2008,Special Education Child Count
South Dakota,111786.0,4.9,,,<10,No,2009,Special Education Child Count
South Dakota,113105.0,4.9,,,<10,No,2010,Special Education Child Count
South Dakota,113645.0,5.5,,,<10,No,2011,Special Education Child Count
South Dakota,115453.0,5.9,,,<10,No,2012,Special Education Child Count
South Dakota,116127.0,6.1,,,<10,No,2013,Special Education Child Count
South Dakota,118485.0,6.6,,,<10,No,2014,Special Education Child Count
South Dakota,119401.0,7.9,,,<10,No,2015,Special Education Child Count
South Dakota,121212.0,9.0,,,<10,No,2016,Special Education Child Count
South Dakota,122428.0,10.0,,,10 to <20,No,2017,Special Education Child Count
South Dakota,123449.0,10.3,,,10 to <20,No,2018,Special Education Child Count
South Dakota,124400.0,10.7,,,10 to <20,No,2019,Special Education Child Count
South Dakota,124932.0,11.3,,,10 to <20,No,2020,Special Education Child Count
South Dakota,125717.0,12.4,,,10 to <20,No,2021,Special Education Child Count
South Dakota,126433.0,13.7,,,10 to <20,No,2022,Special Education Child Count
Tennessee,24940.0,15.5,,,10 to <20,No,2014,ADDM Network*
Tennessee,25839.0,15.7,,,10 to <20,No,2016,ADDM Network*
Tennessee,25237.0,22.7,,,20 to <30,No,2018,ADDM Network*
Tennessee,25588.0,27.9,,,20 to <30,No,2020,ADDM Network*
Tennessee,26182.0,34.0,,,30+,No,2022,ADDM Network*
Tennessee,479157.0,0.9,,,<10,No,2000,Medicaid
Tennessee,514766.0,0.8,,,<10,No,2001,Medicaid
Tennessee,517306.0,0.8,,,<10,No,2002,Medicaid
Tennessee,489562.0,0.8,,,<10,No,2003,Medicaid
Tennessee,503828.0,1.5,,,<10,No,2004,Medicaid
Tennessee,498939.0,1.9,,,<10,No,2005,Medicaid
Tennessee,511277.0,2.4,,,<10,No,2006,Medicaid
Tennessee,508780.0,2.9,,,<10,No,2007,Medicaid
Tennessee,517279.0,3.5,,,<10,No,2008,Medicaid
Tennessee,543490.0,3.9,,,<10,No,2009,Medicaid
Tennessee,562799.0,4.8,,,<10,No,2010,Medicaid
Tennessee,575393.0,5.4,,,<10,No,2011,Medicaid
Tennessee,573290.0,6.2,,,<10,No,2012,Medicaid
Tennessee,568636.0,7.1,,,<10,No,2013,Medicaid
Tennessee,659837.0,10.2,,,10 to <20,No,2016,Medicaid
Tennessee,673488.0,11.1,,,10 to <20,No,2017,Medicaid
Tennessee,685285.0,12.3,,,10 to <20,No,2018,Medicaid
Tennessee,673284.0,14.4,,,10 to <20,No,2019,Medicaid
Tennessee,678052.0,14.0,,,10 to <20,No,2020,Medicaid
Tennessee,739361.0,14.9,,,10 to <20,No,2021,Medicaid
Tennessee,755434.0,17.2,,,10 to <20,No,2022,Medicaid
Tennessee,1579.0,16.6,,,10 to <20,No,2011,National Survey of Children's Health†
Tennessee,2741.0,25.3,,,20 to <30,No,2020,National Survey of Children's Health†
Tennessee,2299.0,31.0,,,30+,No,2022,National Survey of Children's Health†
Tennessee,811052.0,1.1,,,<10,No,2000,Special Education Child Count
Tennessee,825081.0,1.2,,,<10,No,2001,Special Education Child Count
Tennessee,826056.0,1.5,,,<10,No,2002,Special Education Child Count
Tennessee,834500.0,1.9,,,<10,No,2003,Special Education Child Count
Tennessee,843716.0,2.3,,,<10,No,2004,Special Education Child Count
Tennessee,852932.0,2.6,,,<10,No,2005,Special Education Child Count
Tennessee,873891.0,3.1,,,<10,No,2006,Special Education Child Count
Tennessee,861550.0,3.8,,,<10,No,2007,Special Education Child Count
Tennessee,878930.0,4.3,,,<10,No,2008,Special Education Child Count
Tennessee,879298.0,5.1,,,<10,No,2009,Special Education Child Count
Tennessee,881993.0,5.7,,,<10,No,2010,Special Education Child Count
Tennessee,891908.0,6.3,,,<10,No,2011,Special Education Child Count
Tennessee,885214.0,6.8,,,<10,No,2012,Special Education Child Count
Tennessee,889199.0,7.5,,,<10,No,2013,Special Education Child Count
Tennessee,894603.0,8.1,,,<10,No,2014,Special Education Child Count
Tennessee,896509.0,8.7,,,<10,No,2015,Special Education Child Count
Tennessee,898908.0,9.5,,,<10,No,2016,Special Education Child Count
Tennessee,898106.0,10.4,,,10 to <20,No,2017,Special Education Child Count
Tennessee,898226.0,11.4,,,10 to <20,No,2018,Special Education Child Count
Tennessee,904528.0,12.2,,,10 to <20,No,2019,Special Education Child Count
Tennessee,888640.0,13.1,,,10 to <20,No,2020,Special Education Child Count
Tennessee,891074.0,14.2,,,10 to <20,No,2021,Special Education Child Count
Tennessee,899253.0,15.7,,,10 to <20,No,2022,Special Education Child Count
Texas,9212.0,14.3,,,10 to <20,No,2022,ADDM Network*
Texas,1007251.0,1.3,,,<10,No,2000,Medicaid
Texas,1054202.0,1.6,,,<10,No,2001,Medicaid
Texas,1298947.0,1.5,,,<10,No,2002,Medicaid
Texas,1538529.0,1.5,,,<10,No,2003,Medicaid
Texas,1710039.0,1.6,,,<10,No,2004,Medicaid
Texas,1770847.0,1.7,,,<10,No,2005,Medicaid
Texas,1792054.0,2.0,,,<10,No,2006,Medicaid
Texas,1827774.0,2.6,,,<10,No,2007,Medicaid
Texas,1851708.0,3.2,,,<10,No,2008,Medicaid
Texas,2048393.0,3.5,,,<10,No,2009,Medicaid
Texas,2253828.0,4.0,,,<10,No,2010,Medicaid
Texas,2396762.0,4.5,,,<10,No,2011,Medicaid
Texas,2431612.0,4.6,,,<10,No,2012,Medicaid
Texas,2417341.0,5.6,,,<10,No,2013,Medicaid
Texas,3074109.0,7.4,,,<10,No,2016,Medicaid
Texas,3072284.0,8.2,,,<10,No,2017,Medicaid
Texas,3033808.0,9.0,,,<10,No,2018,Medicaid
Texas,2953441.0,10.2,,,10 to <20,No,2019,Medicaid
Texas,2918709.0,10.6,,,10 to <20,No,2020,Medicaid
Texas,3119300.0,11.7,,,10 to <20,No,2021,Medicaid
Texas,3238141.0,13.3,,,10 to <20,No,2022,Medicaid
Texas,2722.0,27.5,,,20 to <30,No,2020,National Survey of Children's Health†
Texas,1422.0,29.8,,,20 to <30,No,2022,National Survey of Children's Health†
Texas,3619631.0,1.6,,,<10,No,2000,Special Education Child Count
Texas,3690487.0,1.8,,,<10,No,2001,Special Education Child Count
Texas,3760793.0,2.2,,,<10,No,2002,Special Education Child Count
Texas,3814099.0,2.6,,,<10,No,2003,Special Education Child Count
Texas,3866616.0,3.0,,,<10,No,2004,Special Education Child Count
Texas,3967303.0,3.5,,,<10,No,2005,Special Education Child Count
Texas,4034392.0,3.9,,,<10,No,2006,Special Education Child Count
Texas,4100375.0,4.5,,,<10,No,2007,Special Education Child Count
Texas,4165071.0,5.1,,,<10,No,2008,Special Education Child Count
Texas,4241747.0,5.7,,,<10,No,2009,Special Education Child Count
Texas,4312398.0,6.4,,,<10,No,2010,Special Education Child Count
Texas,4371500.0,7.0,,,<10,No,2011,Special Education Child Count
Texas,4436112.0,7.6,,,<10,No,2012,Special Education Child Count
Texas,4513821.0,8.3,,,<10,No,2013,Special Education Child Count
Texas,4601387.0,8.9,,,<10,No,2014,Special Education Child Count
Texas,4681157.0,9.5,,,<10,No,2015,Special Education Child Count
Texas,4740714.0,10.2,,,10 to <20,No,2016,Special Education Child Count
Texas,4773481.0,11.1,,,10 to <20,No,2017,Special Education Child Count
Texas,4794975.0,12.2,,,10 to <20,No,2018,Special Education Child Count
Texas,4836103.0,13.5,,,10 to <20,No,2019,Special Education Child Count
Texas,4793317.0,15.7,,,10 to <20,No,2020,Special Education Child Count
Texas,4811956.0,17.2,,,10 to <20,No,2021,Special Education Child Count
Texas,4882517.0,19.6,,,10 to <20,No,2022,Special Education Child Count
Total,,6.7,,,<10,No,2000,ADDM Network*
Total,,6.6,,,<10,No,2002,ADDM Network*
Total,,8.0,,,<10,No,2004,ADDM Network*
Total,,9.0,,,<10,No,2006,ADDM Network*
Total,,11.3,,,10 to <20,No,2008,ADDM Network*
Total,,14.7,,,10 to <20,No,2010,ADDM Network*
Total,,14.8,,,10 to <20,No,2012,ADDM Network*
Total,,16.8,,,10 to <20,No,2014,ADDM Network*
Total,,18.5,,,10 to <20,No,2016,ADDM Network*
Total,,23.0,,,20 to <30,No,2018,ADDM Network*
Total,,27.6,,,20 to <30,No,2020,ADDM Network*
Total,274857.0,32.2,,,30+,No,2022,ADDM Network*
Total,,2.3,,,<10,No,2000,Medicaid
Total,,2.6,,,<10,No,2001,Medicaid
Total,,2.8,,,<10,No,2002,Medicaid
Total,,3.0,,,<10,No,2003,Medicaid
Total,,3.5,,,<10,No,2004,Medicaid
Total,,3.9,,,<10,No,2005,Medicaid
Total,,4.4,,,<10,No,2006,Medicaid
Total,,5.1,,,<10,No,2007,Medicaid
Total,,5.6,,,<10,No,2008,Medicaid
Total,,5.9,,,<10,No,2009,Medicaid
Total,,6.4,,,<10,No,2010,Medicaid
Total,,7.1,,,<10,No,2011,Medicaid
Total,,8.2,,,<10,No,2012,Medicaid
Total,26698307.0,9.6,,,<10,No,2013,Medicaid
Total,31364115.0,11.5,,,10 to <20,No,2016,Medicaid
Total,31548409.0,12.7,,,10 to <20,No,2017,Medicaid
Total,31494865.0,14.1,,,10 to <20,No,2018,Medicaid
Total,30981513.0,15.9,,,10 to <20,No,2019,Medicaid
Total,30304246.0,16.7,,,10 to <20,No,2020,Medicaid
Total,31828761.0,17.9,,,10 to <20,No,2021,Medicaid
Total,32770552.0,20.2,,,20 to <30,No,2022,Medicaid
Total,,5.3,,,<10,No,2003,National Survey of Children's Health†
Total,,11.0,,,10 to <20,No,2007,National Survey of Children's Health†
Total,,18.8,,,10 to <20,No,2011,National Survey of Children's Health†
Total,,28.5,,,20 to <30,No,2020,National Survey of Children's Health†
Total,,33.2,,,30+,No,2022,National Survey of Children's Health†
Total,,1.8,,,<10,No,2000,Special Education Child Count
Total,,2.1,,,<10,No,2001,Special Education Child Count
Total,,2.6,,,<10,No,2002,Special Education Child Count
Total,,3.0,,,<10,No,2003,Special Education Child Count
Total,,3.6,,,<10,No,2004,Special Education Child Count
Total,,4.1,,,<10,No,2005,Special Education Child Count
Total,,4.8,,,<10,No,2006,Special Education Child Count
Total,,5.4,,,<10,No,2007,Special Education Child Count
Total,,6.2,,,<10,No,2008,Special Education Child Count
Total,,7.0,,,<10,No,2009,Special Education Child Count
Total,,7.7,,,<10,No,2010,Special Education Child Count
Total,,8.4,,,<10,No,2011,Special Education Child Count
Total,,9.1,,,<10,No,2012,Special Education Child Count
Total,,9.8,,,<10,No,2013,Special Education Child Count
Total,,10.5,,,10 to <20,No,2014,Special Education Child Count
Total,,11.2,,,10 to <20,No,2015,Special Education Child Count
Total,,11.9,,,10 to <20,No,2016,Special Education Child Count
Total,,12.7,,,10 to <20,No,2017,Special Education Child Count
Total,,13.6,,,10 to <20,No,2018,Special Education Child Count
Total,,14.2,,,10 to <20,No,2019,Special Education Child Count
Total,43739699.0,16.2,,,10 to <20,No,2020,Special Education Child Count
Total,44058531.0,17.4,,,10 to <20,No,2021,Special Education Child Count
Total,44214824.0,19.1,,,10 to <20,No,2022,Special Education Child Count
Utah,26108.0,7.5,,,<10,No,2002,ADDM Network*
Utah,2123.0,21.2,,,20 to <30,No,2008,ADDM Network*
Utah,23756.0,18.6,,,10 to <20,No,2010,ADDM Network*
Utah,24945.0,17.3,,,10 to <20,No,2012,ADDM Network*
Utah,25459.0,21.5,,,20 to <30,No,2018,ADDM Network*
Utah,24734.0,25.1,,,20 to <30,No,2020,ADDM Network*
Utah,24395.0,27.0,,,20 to <30,No,2022,ADDM Network*
Utah,69605.0,2.6,,,<10,No,2000,Medicaid
Utah,72832.0,2.9,,,<10,No,2001,Medicaid
Utah,80714.0,3.2,,,<10,No,2002,Medicaid
Utah,90071.0,3.1,,,<10,No,2003,Medicaid
Utah,97080.0,3.0,,,<10,No,2004,Medicaid
Utah,101071.0,3.4,,,<10,No,2005,Medicaid
Utah,97102.0,3.9,,,<10,No,2006,Medicaid
Utah,90761.0,5.0,,,<10,No,2007,Medicaid
Utah,95229.0,5.3,,,<10,No,2008,Medicaid
Utah,115356.0,4.9,,,<10,No,2009,Medicaid
Utah,129805.0,4.7,,,<10,No,2010,Medicaid
Utah,144791.0,9.1,,,<10,No,2011,Medicaid
Utah,149972.0,9.1,,,<10,No,2012,Medicaid
Utah,153228.0,9.8,,,<10,No,2013,Medicaid
Utah,196799.0,7.1,,,<10,No,2016,Medicaid
Utah,191899.0,11.0,,,10 to <20,No,2017,Medicaid
Utah,182528.0,12.3,,,10 to <20,No,2018,Medicaid
Utah,171899.0,14.1,,,10 to <20,No,2019,Medicaid
Utah,167075.0,15.0,,,10 to <20,No,2020,Medicaid
Utah,187787.0,15.4,,,10 to <20,No,2021,Medicaid
Utah,198539.0,16.1,,,10 to <20,No,2022,Medicaid
Utah,1551.0,12.6,,,10 to <20,No,2011,National Survey of Children's Health†
Utah,2915.0,22.3,,,20 to <30,No,2020,National Survey of Children's Health†
Utah,1365.0,25.3,,,20 to <30,No,2022,National Survey of Children's Health†
Utah,428316.0,1.3,,,<10,No,2000,Special Education Child Count
Utah,430133.0,1.6,,,<10,No,2001,Special Education Child Count
Utah,431980.0,1.8,,,<10,No,2002,Special Education Child Count
Utah,435939.0,2.2,,,<10,No,2003,Special Education Child Count
Utah,453483.0,2.7,,,<10,No,2004,Special Education Child Count
Utah,462190.0,3.2,,,<10,No,2005,Special Education Child Count
Utah,476054.0,3.9,,,<10,No,2006,Special Education Child Count
Utah,519166.0,4.3,,,<10,No,2007,Special Education Child Count
Utah,503252.0,5.1,,,<10,No,2008,Special Education Child Count
Utah,515677.0,5.8,,,<10,No,2009,Special Education Child Count
Utah,527133.0,6.4,,,<10,No,2010,Special Education Child Count
Utah,537907.0,6.8,,,<10,No,2011,Special Education Child Count
Utah,550572.0,7.3,,,<10,No,2012,Special Education Child Count
Utah,562702.0,7.5,,,<10,No,2013,Special Education Child Count
Utah,573594.0,7.9,,,<10,No,2014,Special Education Child Count
Utah,585739.0,8.3,,,<10,No,2015,Special Education Child Count
Utah,596257.0,8.7,,,<10,No,2016,Special Education Child Count
Utah,604779.0,9.0,,,<10,No,2017,Special Education Child Count
Utah,611481.0,9.6,,,<10,No,2018,Special Education Child Count
Utah,619140.0,9.9,,,<10,No,2019,Special Education Child Count
Utah,619691.0,10.4,,,10 to <20,No,2020,Special Education Child Count
Utah,626114.0,11.0,,,10 to <20,No,2021,Special Education Child Count
Utah,628704.0,11.6,,,10 to <20,No,2022,Special Education Child Count
Vermont,49725.0,5.5,,,<10,No,2000,Medicaid
Vermont,51215.0,6.2,,,<10,No,2001,Medicaid
Vermont,52396.0,6.9,,,<10,No,2002,Medicaid
Vermont,52490.0,7.6,,,<10,No,2003,Medicaid
Vermont,52366.0,8.5,,,<10,No,2004,Medicaid
Vermont,51239.0,9.9,,,<10,No,2005,Medicaid
Vermont,50523.0,10.6,,,10 to <20,No,2006,Medicaid
Vermont,49041.0,13.5,,,10 to <20,No,2007,Medicaid
Vermont,49176.0,17.0,,,10 to <20,No,2008,Medicaid
Vermont,50831.0,19.2,,,10 to <20,No,2009,Medicaid
Vermont,52091.0,20.6,,,20 to <30,No,2010,Medicaid
Vermont,52293.0,20.9,,,20 to <30,No,2011,Medicaid
Vermont,52507.0,21.7,,,20 to <30,No,2012,Medicaid
Vermont,52506.0,22.7,,,20 to <30,No,2013,Medicaid
Vermont,59581.0,20.9,,,20 to <30,No,2016,Medicaid
Vermont,57544.0,21.7,,,20 to <30,No,2017,Medicaid
Vermont,56607.0,22.7,,,20 to <30,No,2018,Medicaid
Vermont,55636.0,23.3,,,20 to <30,No,2019,Medicaid
Vermont,54377.0,24.1,,,20 to <30,No,2020,Medicaid
Vermont,56427.0,25.1,,,20 to <30,No,2021,Medicaid
Vermont,57124.0,26.2,,,20 to <30,No,2022,Medicaid
Vermont,1601.0,20.9,,,20 to <30,No,2011,National Survey of Children's Health†
Vermont,3099.0,21.1,,,20 to <30,No,2020,National Survey of Children's Health†
Vermont,1363.0,21.4,,,20 to <30,No,2022,National Survey of Children's Health†
Vermont,93062.0,2.1,,,<10,No,2000,Special Education Child Count
Vermont,92230.0,2.5,,,<10,No,2001,Special Education Child Count
Vermont,90699.0,2.5,,,<10,No,2002,Special Education Child Count
Vermont,89718.0,2.8,,,<10,No,2003,Special Education Child Count
Vermont,88167.0,3.0,,,<10,No,2004,Special Education Child Count
Vermont,86388.0,3.1,,,<10,No,2005,Special Education Child Count
Vermont,84893.0,3.5,,,<10,No,2006,Special Education Child Count
Vermont,80398.0,7.8,,,<10,No,2009,Special Education Child Count
Vermont,79921.0,8.8,,,<10,No,2010,Special Education Child Count
Vermont,78287.0,9.5,,,<10,No,2011,Special Education Child Count
Vermont,77646.0,10.2,,,10 to <20,No,2012,Special Education Child Count
Vermont,76808.0,10.9,,,10 to <20,No,2013,Special Education Child Count
Vermont,75559.0,11.3,,,10 to <20,No,2014,Special Education Child Count
Vermont,74724.0,11.9,,,10 to <20,No,2015,Special Education Child Count
Vermont,74108.0,12.1,,,10 to <20,No,2016,Special Education Child Count
Vermont,72658.0,12.9,,,10 to <20,No,2018,Special Education Child Count
Vermont,72178.0,13.5,,,10 to <20,No,2019,Special Education Child Count
Vermont,70523.0,14.1,,,10 to <20,No,2020,Special Education Child Count
Vermont,70701.0,14.6,,,10 to <20,No,2021,Special Education Child Count
Vermont,70340.0,15.8,,,10 to <20,No,2022,Special Education Child Count
Virginia,265202.0,1.8,,,<10,No,2000,Medicaid
Virginia,260389.0,2.2,,,<10,No,2001,Medicaid
Virginia,281133.0,2.6,,,<10,No,2002,Medicaid
Virginia,308865.0,2.7,,,<10,No,2003,Medicaid
Virginia,338551.0,3.0,,,<10,No,2004,Medicaid
Virginia,355302.0,3.4,,,<10,No,2005,Medicaid
Virginia,362006.0,4.3,,,<10,No,2006,Medicaid
Virginia,360305.0,4.9,,,<10,No,2007,Medicaid
Virginia,373772.0,6.3,,,<10,No,2008,Medicaid
Virginia,413147.0,7.7,,,<10,No,2009,Medicaid
Virginia,451844.0,8.6,,,<10,No,2010,Medicaid
Virginia,469296.0,10.0,,,10 to <20,No,2011,Medicaid
Virginia,484834.0,12.4,,,10 to <20,No,2012,Medicaid
Virginia,496434.0,14.2,,,10 to <20,No,2013,Medicaid
Virginia,565009.0,14.9,,,10 to <20,No,2016,Medicaid
Virginia,567592.0,15.8,,,10 to <20,No,2017,Medicaid
Virginia,576820.0,10.2,,,10 to <20,No,2018,Medicaid
Virginia,592353.0,5.7,,,<10,No,2019,Medicaid
Virginia,602375.0,21.9,,,20 to <30,No,2020,Medicaid
